Customer_ID,Num_CC,Dependents,Status_Checking_Acc,Credit_History,Purposre_Credit_Taken,Savings_Acc,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Other_Inst_Plans ,Housing,Job,Telephone,Foreign_Worker,Duration_binned,Credit_amount_binned,Age_binned,Default_On_Payment
103919,1,1,A11,A32,A42,A62,A71,A91,A101,A143,A152,A173,A191,A201,B12,B20,B31,1
103920,1,1,A11,A32,A42,A61,A75,A93,A101,A143,A151,A174,A192,A201,B12,B21,B32,1
103921,2,1,A14,A34,A42,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103922,1,1,A14,A33,A43,A63,A74,A93,A101,A143,A152,A174,A192,A201,B14,B25,B32,0
103923,1,1,A11,A32,A43,A61,A72,A92,A101,A143,A151,A173,A191,A201,B10,B20,B30,1
103924,1,2,A12,A32,A40,A61,A74,A93,A101,A143,A151,A173,A192,A201,B11,B20,B31,0
103925,1,1,A11,A31,A42,A61,A72,A91,A101,A141,A152,A173,A192,A201,B12,B22,B34,1
103926,2,1,A11,A31,A40,A61,A72,A93,A101,A141,A152,A173,A192,A201,B11,B20,B33,1
103927,1,1,A11,A34,A42,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,0
103928,3,2,A11,A32,A41,A61,A74,A93,A101,A142,A153,A173,A192,A201,B14,B24,B32,1
103929,1,1,A14,A32,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B12,B20,B34,0
103930,2,2,A11,A33,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
103931,1,1,A11,A32,A42,A61,A72,A93,A102,A143,A152,A172,A191,A202,B12,B20,B30,0
103932,1,1,A12,A32,A43,A61,A72,A92,A101,A143,A152,A173,A192,A201,B10,B20,B30,1
103933,2,1,A14,A34,A40,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B20,B31,0
103934,2,2,A14,A34,A43,A63,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
103935,1,1,A11,A32,A43,A61,A73,A92,A101,A141,A152,A173,A191,A201,B11,B20,B30,0
103936,2,1,A12,A33,A43,A62,A72,A93,A101,A142,A152,A174,A191,A201,B12,B20,B31,1
103937,1,1,A13,A32,A43,A61,A73,A92,A101,A143,A152,A172,A191,A201,B10,B20,B31,1
103938,1,1,A12,A32,A43,A61,A72,A94,A101,A143,A151,A174,A192,A201,B10,B20,B31,0
103939,1,1,A12,A32,A46,A61,A73,A93,A101,A143,A153,A173,A191,A201,B15,B22,B32,1
103940,2,2,A14,A34,A41,A65,A73,A93,A101,A143,A152,A174,A192,A201,B12,B22,B33,0
103941,1,2,A14,A32,A40,A65,A72,A93,A101,A143,A152,A174,A192,A201,B11,B21,B33,0
103942,1,2,A14,A32,A40,A61,A73,A93,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
103943,1,1,A14,A32,A42,A65,A74,A93,A101,A142,A152,A173,A192,A201,B12,B20,B31,0
103944,3,2,A14,A34,A40,A61,A74,A93,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
103945,1,1,A11,A32,A42,A61,A72,A92,A103,A143,A151,A173,A191,A201,B11,B20,B33,0
103946,2,1,A12,A30,A40,A63,A72,A92,A101,A143,A152,A173,A191,A201,B14,B23,B31,0
103947,1,2,A11,A31,A42,A63,A72,A93,A101,A143,A153,A173,A192,A201,B12,B21,B31,1
103948,1,1,A14,A32,A40,A65,A71,A93,A101,A143,A152,A174,A192,A201,B11,B21,B32,0
103949,1,2,A14,A32,A42,A61,A72,A94,A102,A143,A152,A172,A191,A201,B11,B20,B32,1
103950,2,1,A14,A32,A43,A62,A75,A93,A101,A143,A152,A173,A191,A201,B12,B21,B31,1
103951,3,2,A12,A34,A49,A61,A71,A94,A101,A143,A152,A171,A192,A201,B11,B21,B32,0
103952,2,1,A11,A33,A49,A61,A74,A93,A101,A143,A152,A173,A192,A201,B13,B20,B30,1
103953,1,1,A12,A32,A41,A63,A72,A92,A101,A143,A151,A173,A191,A201,B12,B21,B31,1
103954,2,1,A14,A32,A42,A61,A71,A92,A101,A143,A152,A174,A192,A201,B13,B24,B31,1
103955,1,1,A11,A32,A40,A61,A73,A92,A103,A143,A152,A173,A192,A201,B11,B20,B31,0
103956,2,1,A11,A34,A43,A64,A75,A92,A101,A143,A151,A174,A192,A201,B12,B20,B34,0
103957,2,1,A13,A34,A43,A65,A75,A93,A101,A142,A152,A172,A191,A201,B12,B21,B33,0
103958,3,1,A12,A34,A43,A61,A75,A93,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
103959,1,1,A11,A32,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B33,1
103960,1,1,A12,A32,A42,A62,A75,A93,A101,A143,A153,A173,A191,A201,B12,B21,B31,0
103961,2,1,A14,A34,A43,A61,A75,A94,A101,A143,A151,A173,A191,A201,B10,B20,B31,0
103962,2,1,A12,A33,A40,A61,A73,A91,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
103963,1,1,A14,A32,A40,A65,A73,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
103964,2,1,A14,A32,A43,A63,A75,A93,A101,A141,A152,A173,A192,A201,B12,B20,B32,1
103965,1,1,A12,A32,A45,A61,A72,A94,A101,A143,A152,A172,A191,A201,B10,B20,B30,0
103966,1,1,A12,A32,A43,A65,A73,A92,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
103967,2,1,A12,A34,A43,A63,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B30,1
103968,1,1,A14,A32,A43,A61,A75,A92,A101,A141,A151,A174,A192,A201,B11,B21,B33,0
103969,1,1,A14,A32,A43,A65,A74,A94,A101,A143,A151,A173,A192,A201,B13,B22,B31,0
103970,2,2,A11,A34,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B10,B21,B32,0
103971,1,1,A12,A32,A45,A62,A73,A93,A103,A143,A152,A173,A191,A201,B11,B20,B30,0
103972,1,2,A14,A32,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B12,B22,B32,0
103973,2,1,A11,A31,A40,A61,A71,A92,A102,A143,A151,A171,A191,A201,B12,B20,B31,1
103974,1,1,A11,A32,A49,A61,A75,A93,A102,A143,A151,A173,A191,A201,B15,B22,B32,1
103975,1,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
103976,1,1,A13,A32,A43,A63,A73,A92,A101,A143,A152,A172,A191,A201,B12,B20,B34,0
103977,1,1,A12,A32,A43,A61,A73,A92,A103,A143,A152,A173,A191,A201,B10,B20,B34,0
103978,2,1,A12,A33,A49,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
103979,2,2,A14,A33,A40,A61,A75,A93,A101,A143,A152,A172,A191,A201,B12,B21,B33,1
103980,1,1,A12,A31,A40,A62,A73,A94,A101,A143,A151,A173,A191,A201,B11,B20,B31,1
103981,1,1,A12,A34,A42,A61,A74,A93,A101,A143,A152,A173,A191,A201,B12,B23,B33,1
103982,1,1,A14,A32,A49,A61,A71,A93,A101,A141,A151,A174,A192,A201,B14,B21,B31,1
103983,1,1,A13,A32,A40,A62,A73,A92,A101,A141,A152,A174,A192,A201,B11,B21,B31,0
103984,1,2,A11,A32,A41,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B23,B31,1
103985,2,1,A14,A34,A42,A61,A74,A93,A101,A143,A152,A172,A191,A201,B12,B20,B31,0
103986,2,1,A11,A34,A42,A61,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,0
103987,2,1,A13,A30,A49,A61,A72,A91,A101,A143,A152,A173,A191,A201,B13,B22,B31,0
103988,1,1,A14,A32,A43,A62,A71,A92,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
103989,1,1,A11,A32,A41,A61,A71,A93,A101,A143,A153,A174,A192,A201,B12,B22,B31,0
103990,2,1,A12,A34,A43,A61,A75,A93,A101,A143,A152,A172,A191,A201,B12,B20,B33,0
103991,2,2,A14,A34,A46,A65,A72,A93,A101,A143,A152,A172,A191,A201,B11,B21,B32,0
103992,1,2,A14,A31,A43,A62,A75,A93,A101,A141,A152,A172,A191,A201,B11,B20,B31,0
103993,2,1,A11,A32,A43,A65,A74,A94,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
103994,1,1,A11,A32,A42,A61,A71,A93,A101,A143,A152,A174,A192,A201,B13,B21,B31,0
103995,1,1,A14,A32,A40,A65,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B33,0
103996,1,1,A14,A32,A42,A61,A74,A92,A101,A143,A152,A172,A191,A201,B11,B20,B31,0
103997,1,1,A11,A32,A41,A61,A73,A91,A101,A143,A152,A174,A192,A201,B12,B21,B32,0
103998,1,1,A14,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
103999,1,1,A11,A32,A43,A61,A73,A93,A101,A143,A153,A173,A192,A201,B13,B20,B30,1
104000,1,1,A12,A34,A41,A62,A71,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,0
104001,2,1,A11,A34,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B10,B20,B35,0
104002,1,1,A12,A32,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B14,B22,B30,0
104003,1,2,A14,A34,A46,A61,A74,A93,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
104004,1,2,A11,A32,A42,A61,A74,A93,A103,A143,A153,A173,A191,A201,B13,B23,B33,0
104005,2,2,A11,A33,A40,A61,A73,A93,A101,A143,A153,A173,A191,A201,B12,B21,B33,1
104006,1,2,A14,A32,A46,A65,A73,A93,A101,A143,A153,A172,A192,A201,B13,B23,B32,0
104007,1,1,A14,A32,A42,A63,A75,A93,A101,A143,A152,A173,A191,A201,B12,B21,B33,0
104008,1,1,A12,A32,A41,A61,A73,A93,A101,A143,A151,A174,A192,A201,B13,B22,B32,0
104009,1,1,A14,A32,A43,A64,A74,A91,A101,A143,A152,A172,A191,A201,B11,B21,B34,0
104010,2,1,A12,A34,A40,A61,A71,A94,A101,A143,A152,A174,A191,A201,B12,B22,B31,1
104011,1,1,A12,A32,A40,A61,A72,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,1
104012,1,1,A11,A32,A49,A61,A72,A92,A101,A143,A151,A173,A191,A201,B14,B21,B30,1
104013,1,1,A12,A32,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B11,B20,B30,0
104014,2,1,A11,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A201,B12,B20,B34,1
104015,1,1,A11,A32,A40,A61,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,0
104016,1,1,A11,A32,A43,A62,A73,A92,A101,A143,A152,A172,A191,A201,B12,B20,B31,1
104017,2,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B12,B20,B33,0
104018,3,1,A11,A30,A49,A65,A72,A93,A101,A141,A152,A173,A191,A201,B12,B23,B31,0
104019,1,1,A12,A32,A41,A61,A75,A92,A101,A143,A153,A174,A192,A201,B12,B25,B32,1
104020,1,2,A14,A32,A43,A63,A75,A93,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
104021,3,1,A14,A34,A40,A61,A73,A93,A101,A143,A152,A173,A192,A201,B10,B20,B33,0
104022,1,2,A11,A32,A43,A63,A73,A93,A101,A143,A151,A173,A191,A201,B10,B21,B32,0
104023,2,2,A11,A34,A40,A61,A72,A93,A101,A143,A151,A172,A191,A202,B10,B20,B33,0
104024,1,1,A12,A34,A41,A62,A72,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
104025,2,1,A14,A34,A42,A65,A73,A94,A101,A143,A152,A173,A191,A202,B10,B20,B31,0
104026,1,1,A11,A32,A42,A61,A73,A93,A101,A141,A152,A172,A192,A201,B10,B20,B32,0
104027,1,1,A14,A30,A43,A61,A75,A94,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
104028,2,1,A13,A31,A43,A64,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B32,0
104029,1,1,A12,A32,A43,A61,A73,A93,A103,A143,A152,A173,A191,A201,B10,B20,B31,0
104030,2,1,A11,A33,A49,A61,A75,A93,A101,A143,A152,A173,A192,A201,B15,B22,B34,1
104031,1,1,A12,A32,A49,A64,A72,A94,A101,A141,A152,A173,A192,A201,B11,B20,B32,0
104032,1,1,A11,A32,A42,A61,A73,A93,A101,A142,A152,A173,A191,A201,B12,B21,B31,0
104033,2,1,A12,A32,A40,A62,A73,A93,A101,A143,A152,A173,A192,A201,B11,B22,B31,0
104034,1,1,A14,A34,A49,A65,A75,A93,A101,A143,A151,A172,A191,A201,B11,B20,B34,0
104035,1,1,A13,A32,A42,A61,A72,A92,A101,A141,A152,A174,A192,A201,B11,B20,B31,0
104036,2,1,A12,A34,A43,A61,A72,A93,A101,A143,A152,A172,A191,A201,B13,B21,B31,1
104037,1,1,A14,A34,A46,A61,A73,A93,A101,A141,A153,A173,A192,A201,B14,B22,B31,0
104038,1,1,A13,A32,A43,A61,A73,A93,A102,A142,A152,A173,A191,A201,B11,B20,B32,1
104039,1,1,A13,A32,A44,A61,A73,A93,A101,A143,A152,A173,A192,A201,B10,B20,B32,0
104040,1,1,A12,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
104041,1,1,A14,A32,A43,A63,A75,A93,A101,A141,A152,A174,A191,A201,B12,B20,B31,0
104042,1,1,A12,A32,A43,A63,A73,A91,A101,A143,A152,A173,A192,A201,B11,B20,B31,0
104043,1,2,A12,A33,A45,A61,A73,A93,A101,A143,A152,A172,A192,A201,B11,B22,B32,0
104044,2,1,A11,A34,A41,A62,A74,A94,A101,A143,A151,A173,A191,A201,B12,B22,B30,0
104045,2,1,A11,A34,A41,A61,A75,A92,A101,A142,A153,A172,A191,A201,B14,B22,B34,1
104046,2,1,A14,A34,A40,A61,A72,A92,A101,A143,A152,A174,A191,A201,B10,B20,B32,0
104047,1,1,A14,A32,A43,A63,A75,A93,A101,A143,A152,A173,A191,A201,B13,B20,B32,0
104048,1,1,A11,A32,A41,A63,A71,A92,A101,A143,A151,A171,A192,A201,B10,B20,B30,0
104049,2,1,A14,A34,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B10,B22,B32,0
104050,1,1,A14,A32,A43,A62,A73,A92,A102,A143,A152,A173,A191,A201,B11,B20,B31,0
104051,1,1,A12,A33,A42,A65,A72,A93,A101,A141,A152,A172,A191,A201,B12,B20,B31,0
104052,2,1,A12,A33,A41,A61,A75,A93,A101,A143,A152,A174,A192,A201,B12,B22,B31,0
104053,1,1,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104054,1,1,A14,A32,A41,A65,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
104055,2,1,A12,A33,A40,A61,A75,A93,A101,A141,A153,A173,A192,A201,B13,B20,B34,1
104056,1,2,A14,A31,A40,A65,A73,A93,A103,A142,A152,A172,A191,A201,B10,B20,B31,0
104057,1,1,A12,A32,A43,A65,A71,A93,A101,A143,A152,A174,A192,A201,B11,B22,B33,1
104058,2,1,A14,A34,A43,A61,A73,A92,A101,A142,A152,A173,A191,A201,B13,B23,B31,0
104059,1,1,A13,A32,A40,A61,A75,A92,A101,A143,A152,A174,A191,A201,B11,B20,B30,0
104060,2,1,A11,A34,A42,A61,A72,A92,A102,A143,A151,A172,A192,A201,B13,B22,B30,1
104061,1,1,A12,A32,A49,A61,A73,A94,A101,A141,A152,A173,A192,A201,B10,B20,B31,0
104062,2,1,A12,A34,A43,A65,A75,A93,A103,A143,A152,A173,A192,A201,B11,B20,B33,0
104063,1,1,A12,A30,A49,A61,A75,A93,A101,A143,A153,A174,A192,A201,B13,B20,B34,1
104064,1,1,A12,A30,A49,A61,A73,A93,A101,A143,A152,A173,A192,A201,B14,B25,B31,1
104065,1,1,A14,A32,A43,A61,A72,A92,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
104066,4,2,A14,A32,A45,A65,A75,A93,A101,A143,A152,A173,A192,A201,B12,B22,B33,0
104067,1,1,A14,A32,A43,A61,A72,A92,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
104068,1,1,A12,A32,A40,A64,A73,A94,A101,A143,A152,A173,A191,A201,B11,B20,B30,0
104069,1,1,A14,A32,A46,A61,A73,A93,A101,A142,A153,A173,A192,A201,B13,B20,B32,1
104070,1,1,A14,A32,A43,A65,A73,A92,A101,A143,A152,A173,A191,A201,B13,B20,B31,0
104071,1,1,A14,A32,A41,A61,A73,A92,A101,A141,A152,A173,A191,A201,B13,B23,B31,0
104072,2,1,A14,A34,A43,A65,A75,A93,A101,A143,A151,A172,A192,A201,B10,B20,B33,0
104073,2,2,A11,A34,A410,A61,A75,A93,A101,A141,A153,A174,A192,A201,B10,B20,B33,0
104074,2,1,A12,A34,A49,A61,A74,A92,A101,A141,A152,A172,A191,A201,B13,B22,B32,0
104075,1,1,A11,A32,A46,A65,A75,A93,A101,A143,A152,A174,A192,A201,B13,B20,B32,1
104076,2,1,A11,A34,A41,A61,A75,A93,A101,A143,A153,A174,A191,A201,B11,B20,B35,0
104077,1,1,A11,A32,A43,A61,A72,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,1
104078,1,1,A12,A33,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B21,B33,0
104079,1,2,A14,A30,A41,A65,A73,A93,A101,A143,A152,A172,A191,A201,B14,B23,B32,0
104080,1,1,A12,A32,A42,A61,A72,A94,A101,A143,A152,A173,A191,A201,B12,B21,B30,0
104081,2,1,A14,A32,A43,A65,A72,A92,A101,A143,A152,A173,A192,A201,B12,B22,B32,1
104082,1,1,A14,A32,A43,A63,A75,A93,A101,A142,A152,A173,A192,A201,B11,B20,B33,0
104083,1,1,A14,A32,A49,A62,A73,A92,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
104084,1,1,A11,A32,A410,A61,A75,A92,A103,A143,A152,A172,A192,A201,B12,B20,B34,0
104085,1,1,A11,A32,A43,A61,A75,A93,A101,A143,A152,A172,A191,A201,B10,B20,B33,0
104086,2,1,A14,A34,A49,A61,A73,A92,A103,A143,A152,A174,A192,A201,B11,B20,B31,0
104087,2,1,A12,A34,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104088,1,2,A12,A32,A46,A62,A73,A93,A101,A143,A153,A173,A192,A201,B13,B25,B33,1
104089,1,2,A11,A32,A40,A62,A74,A93,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
104090,2,1,A11,A30,A45,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
104091,1,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
104092,1,1,A11,A34,A41,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
104093,1,2,A14,A34,A43,A65,A75,A92,A101,A141,A152,A172,A191,A201,B11,B20,B31,1
104094,2,1,A13,A34,A42,A65,A75,A93,A102,A143,A151,A173,A191,A201,B12,B21,B30,0
104095,1,1,A12,A32,A40,A64,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B33,0
104096,1,1,A12,A30,A49,A61,A72,A93,A101,A143,A151,A173,A192,A201,B14,B26,B34,1
104097,1,1,A14,A34,A46,A65,A74,A92,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
104098,1,1,A12,A32,A49,A62,A73,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
104099,1,1,A12,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B13,B20,B32,0
104100,2,2,A12,A33,A41,A65,A74,A93,A101,A141,A151,A174,A192,A201,B11,B22,B32,0
104101,1,1,A14,A32,A40,A62,A75,A94,A101,A143,A151,A172,A191,A201,B12,B20,B32,0
104102,1,1,A12,A32,A43,A61,A74,A93,A101,A143,A151,A173,A191,A201,B13,B20,B30,0
104103,1,1,A14,A33,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
104104,1,1,A12,A34,A42,A61,A74,A93,A101,A143,A151,A173,A192,A201,B10,B20,B32,0
104105,1,1,A14,A32,A41,A65,A72,A94,A101,A143,A151,A173,A192,A201,B11,B20,B31,0
104106,2,2,A12,A34,A410,A61,A73,A93,A102,A143,A152,A174,A192,A201,B12,B24,B32,1
104107,2,2,A14,A31,A40,A61,A75,A93,A101,A141,A152,A174,A192,A201,B11,B22,B32,1
104108,1,1,A12,A32,A40,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B22,B31,0
104109,1,1,A11,A32,A42,A65,A72,A92,A101,A143,A152,A173,A192,A202,B12,B23,B31,0
104110,1,1,A12,A32,A49,A63,A75,A94,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104111,2,2,A12,A33,A49,A62,A75,A91,A101,A141,A152,A173,A191,A201,B10,B20,B31,0
104112,1,1,A13,A32,A46,A61,A72,A92,A101,A143,A151,A173,A192,A201,B11,B20,B30,0
104113,1,1,A12,A32,A40,A61,A74,A93,A101,A143,A151,A172,A191,A201,B11,B22,B31,0
104114,2,1,A14,A34,A40,A61,A73,A92,A101,A142,A152,A173,A192,A201,B13,B23,B31,1
104115,1,1,A11,A32,A43,A63,A75,A94,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
104116,1,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B14,B21,B33,0
104117,1,1,A11,A32,A43,A65,A74,A92,A101,A143,A152,A174,A192,A201,B13,B22,B31,1
104118,2,1,A11,A34,A42,A65,A72,A92,A102,A143,A151,A173,A191,A202,B10,B20,B31,0
104119,2,1,A11,A34,A42,A63,A73,A92,A101,A143,A152,A173,A191,A201,B12,B21,B30,1
104120,1,1,A12,A34,A40,A63,A74,A91,A101,A143,A152,A174,A192,A201,B11,B20,B32,0
104121,2,1,A11,A32,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B11,B20,B31,1
104122,2,1,A14,A34,A41,A61,A75,A92,A101,A143,A151,A174,A192,A201,B12,B21,B32,0
104123,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
104124,2,1,A13,A34,A40,A61,A75,A93,A101,A143,A153,A173,A192,A201,B10,B20,B34,0
104125,1,1,A12,A32,A42,A65,A72,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,1
104126,2,1,A11,A34,A40,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104127,1,1,A11,A32,A43,A61,A73,A94,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
104128,1,1,A12,A32,A45,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
104129,2,1,A12,A34,A41,A61,A71,A93,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
104130,2,1,A11,A34,A40,A61,A73,A92,A102,A143,A152,A173,A191,A201,B11,B21,B31,1
104131,1,1,A12,A32,A40,A65,A74,A92,A101,A143,A152,A173,A191,A201,B14,B23,B30,0
104132,1,1,A11,A33,A46,A61,A73,A93,A101,A142,A152,A173,A192,A201,B13,B22,B31,1
104133,2,1,A14,A32,A42,A61,A72,A93,A101,A141,A152,A172,A191,A201,B11,B21,B31,0
104134,2,1,A14,A32,A42,A61,A73,A93,A101,A141,A153,A173,A191,A201,B11,B20,B33,0
104135,1,1,A14,A32,A43,A62,A74,A92,A101,A143,A152,A173,A192,A201,B15,B24,B30,0
104136,2,1,A14,A34,A43,A65,A75,A92,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104137,2,1,A14,A33,A41,A64,A73,A93,A101,A143,A152,A173,A191,A201,B12,B23,B31,0
104138,1,1,A12,A32,A43,A63,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B35,1
104139,3,1,A12,A34,A43,A65,A74,A93,A103,A141,A152,A173,A192,A201,B11,B21,B32,0
104140,1,1,A13,A32,A43,A61,A73,A92,A101,A143,A151,A172,A192,A201,B11,B20,B32,0
104141,1,1,A13,A32,A40,A64,A72,A94,A101,A143,A152,A171,A191,A202,B10,B20,B31,0
104142,1,1,A12,A32,A43,A61,A72,A92,A101,A143,A152,A174,A192,A201,B13,B21,B31,0
104143,1,1,A11,A32,A43,A61,A73,A93,A101,A143,A152,A174,A191,A201,B12,B21,B31,0
104144,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
104145,1,1,A14,A34,A42,A61,A72,A92,A101,A143,A152,A173,A192,A201,B11,B20,B30,0
104146,1,1,A12,A31,A49,A62,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,0
104147,2,1,A11,A34,A40,A61,A75,A92,A101,A143,A152,A173,A192,A201,B10,B20,B32,0
104148,2,1,A14,A34,A40,A62,A74,A92,A101,A143,A152,A173,A192,A201,B11,B20,B33,0
104149,2,1,A11,A34,A42,A61,A73,A93,A103,A143,A152,A173,A191,A201,B13,B22,B31,0
104150,2,1,A14,A34,A43,A64,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
104151,1,2,A14,A32,A43,A62,A75,A93,A101,A141,A153,A173,A192,A201,B10,B20,B32,0
104152,1,1,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A192,A202,B10,B20,B32,0
104153,1,1,A13,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B22,B30,0
104154,1,1,A12,A34,A41,A64,A75,A92,A101,A143,A151,A173,A191,A201,B12,B23,B31,0
104155,1,1,A12,A33,A49,A62,A74,A93,A101,A143,A151,A174,A192,A201,B12,B22,B32,0
104156,1,1,A11,A32,A42,A61,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
104157,2,2,A11,A34,A45,A62,A75,A93,A103,A143,A152,A173,A191,A202,B10,B20,B33,0
104158,1,1,A11,A31,A48,A61,A75,A94,A101,A141,A152,A172,A191,A201,B11,B20,B33,0
104159,2,1,A12,A32,A40,A62,A74,A93,A101,A141,A152,A173,A192,A201,B12,B21,B32,0
104160,2,2,A14,A34,A43,A65,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
104161,1,2,A14,A34,A43,A62,A75,A93,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
104162,2,1,A14,A34,A40,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
104163,2,1,A14,A32,A44,A63,A74,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
104164,1,1,A12,A32,A40,A61,A71,A93,A101,A141,A153,A174,A192,A201,B10,B22,B35,0
104165,1,1,A14,A32,A40,A63,A75,A93,A101,A143,A152,A173,A191,A201,B13,B20,B32,0
104166,1,1,A14,A32,A42,A63,A73,A93,A101,A143,A152,A173,A192,A201,B10,B21,B31,0
104167,1,1,A11,A32,A42,A61,A71,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
104168,1,1,A12,A32,A42,A64,A72,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
104169,1,1,A14,A32,A42,A61,A74,A92,A101,A143,A151,A173,A192,A201,B12,B21,B31,0
104170,2,1,A12,A34,A49,A61,A75,A91,A101,A143,A152,A173,A192,A201,B12,B20,B31,1
104171,2,2,A11,A30,A40,A61,A75,A93,A101,A143,A151,A173,A191,A201,B11,B20,B31,1
104172,1,1,A14,A32,A42,A61,A73,A92,A101,A143,A152,A173,A192,A201,B11,B20,B31,0
104173,1,1,A12,A33,A42,A61,A71,A92,A101,A143,A152,A174,A192,A201,B12,B20,B31,1
104174,1,1,A12,A32,A43,A61,A73,A93,A103,A143,A152,A173,A191,A202,B10,B20,B31,0
